18:10:22 [INFO] lib.node: Got new task: Grog-Fortress(baac4813-3835-4356-a6f8-e8c220ca5950)
18:10:22 [INFO] lib.op_executor: Running operation Download
18:10:22 [INFO] operations.op_exe: ['/srv/.venv/bin/python', '/srv/sarfis-pro-node/assets/scripts/files/superluminal_download.py', '--bucket-name', 'render-vmgi', '--job-id', 'baac4813-3835-4356-a6f8-e8c220ca5950', '--zip', 'false', '--project-path', 'Conspiracy', '--output', '/tmp/baac4813-3835-4356-a6f8-e8c220ca5950/input/', '--s3-endpoint', 'https://f09fa628d989ddd93cbe3bf7f7935591.r2.cloudflarestorage.com', '--s3-access-key-id', 'e803d1529491d204170e369270c0af9c', '--s3-secret-access-key', 'fda92eaab74efa0b63849f3aaaf66a5850b3c594c941083c6c311269f7ab0049', '--s3-session-token', 'and0L2V5SmhiR2NpT2lKSVV6STFOaUlzSW5SNWNDSTZJa3BYVkNKOS5leUppZFdOclpYUWlPaUp5Wlc1a1pYSXRkbTFuYVNJc0luTmpiM0JsSWpvaWIySnFaV04wTFhKbFlXUXRkM0pwZEdVaUxDSnpkV0lpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNU0lzSW1saGRDSTZNVGMzTURnek16TTVOQ3dpYVhOeklqb2laVGd3TTJReE5USTVORGt4WkRJd05ERTNNR1V6TmpreU56QmpNR0ZtT1dNaUxDSmhkV1FpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNUzV5TWk1amJHOTFaR1pzWVhKbGMzUnZjbUZuWlM1amIyMGlMQ0psZUhBaU9qRTNOekUwTXpneE9UUjkuQzF2VmduckItUUQyaG1RN2NwMUFacnJkVEc1b09sX3NicUp4VWdBSnN2MA==', '--blender-path', '/blenders/blender-4.4.3-linux-x64/blender']
18:10:22 [INFO] operations.op_exe: > rclone copyto :s3:render-vmgi/Conspiracy/baac4813-3835-4356-a6f8-e8c220ca5950.txt /tmp/baac4813-3835-4356-a6f8-e8c220ca5950.txt --s3-endpoint https://f09fa628d989ddd93cbe3bf7f7935591.r2.cloudflarestorage.com --s3-access-key-id e803d1529491d204170e369270c0af9c --s3-secret-access-key fda92eaab74efa0b63849f3aaaf66a5850b3c594c941083c6c311269f7ab0049 --s3-session-token and0L2V5SmhiR2NpT2lKSVV6STFOaUlzSW5SNWNDSTZJa3BYVkNKOS5leUppZFdOclpYUWlPaUp5Wlc1a1pYSXRkbTFuYVNJc0luTmpiM0JsSWpvaWIySnFaV04wTFhKbFlXUXRkM0pwZEdVaUxDSnpkV0lpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNU0lzSW1saGRDSTZNVGMzTURnek16TTVOQ3dpYVhOeklqb2laVGd3TTJReE5USTVORGt4WkRJd05ERTNNR1V6TmpreU56QmpNR0ZtT1dNaUxDSmhkV1FpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNUzV5TWk1amJHOTFaR1pzWVhKbGMzUnZjbUZuWlM1amIyMGlMQ0psZUhBaU9qRTNOekUwTXpneE9UUjkuQzF2VmduckItUUQyaG1RN2NwMUFacnJkVEc1b09sX3NicUp4VWdBSnN2MA== --config 
18:10:23 [INFO] operations.op_exe: Command succeeded:
18:10:23 [INFO] operations.op_exe: 
18:10:23 [INFO] operations.op_exe: > rclone copy :s3:render-vmgi/Conspiracy /tmp/baac4813-3835-4356-a6f8-e8c220ca5950/input --files-from /tmp/baac4813-3835-4356-a6f8-e8c220ca5950.txt --s3-endpoint https://f09fa628d989ddd93cbe3bf7f7935591.r2.cloudflarestorage.com --s3-access-key-id e803d1529491d204170e369270c0af9c --s3-secret-access-key fda92eaab74efa0b63849f3aaaf66a5850b3c594c941083c6c311269f7ab0049 --s3-session-token and0L2V5SmhiR2NpT2lKSVV6STFOaUlzSW5SNWNDSTZJa3BYVkNKOS5leUppZFdOclpYUWlPaUp5Wlc1a1pYSXRkbTFuYVNJc0luTmpiM0JsSWpvaWIySnFaV04wTFhKbFlXUXRkM0pwZEdVaUxDSnpkV0lpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNU0lzSW1saGRDSTZNVGMzTURnek16TTVOQ3dpYVhOeklqb2laVGd3TTJReE5USTVORGt4WkRJd05ERTNNR1V6TmpreU56QmpNR0ZtT1dNaUxDSmhkV1FpT2lKbU1EbG1ZVFl5T0dRNU9EbGtaR1E1TTJOaVpUTmlaamRtTnprek5UVTVNUzV5TWk1amJHOTFaR1pzWVhKbGMzUnZjbUZuWlM1amIyMGlMQ0psZUhBaU9qRTNOekUwTXpneE9UUjkuQzF2VmduckItUUQyaG1RN2NwMUFacnJkVEc1b09sX3NicUp4VWdBSnN2MA== --progress --config 
18:10:28 [INFO] root: Info: LIB: Object: 'WGT-CC_Gary_rig_hand_ik.L' missing from '/tmp/baac4813-3835-4356-a6f8-e8c220ca5950/input/Dropbox (Compte personnel)/FREELANCE/WORK/OnePixelBrush/A-Project-OPB-ANIMATION/_CCA_Grog-Conspiracy/Characters/_Crowd/character_crowd_man.blend', parent '<direct>'
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "Poncho_Main.001", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "Poncho_Main", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "hair_short_messy_hooded.002", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "Poncho_Master.002", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "hair_short_messy_hooded.002", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "Poncho_Main.001", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "Poncho_Master.002", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "cloth_skirt1", Modifier: "GeometryNodes", Node group must have a group output node
18:10:29 [INFO] root: WARN (bke.modifier): source/blender/blenkernel/intern/modifier.cc:423 BKE_modifier_set_error: Object: "cloth_skirt1", Modifier: "GeometryNodes", Node group must have a group output node
18:10:33 [INFO] root: Fra:10 Mem:311.16M (Peak 596.25M) | Time:00:03.78 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.001
18:10:33 [INFO] root: Fra:10 Mem:311.16M (Peak 596.25M) | Time:00:03.78 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.023
18:10:33 [INFO] root: Fra:10 Mem:311.16M (Peak 596.25M) | Time:00:03.78 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Icosphere_flat
18:10:33 [INFO] root: Fra:10 Mem:311.24M (Peak 596.25M) | Time:00:03.79 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ground
18:10:33 [INFO] root: Fra:10 Mem:312.51M (Peak 596.25M) | Time:00:03.79 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | TREE-Source
18:10:33 [INFO] root: Fra:10 Mem:312.51M (Peak 596.25M) | Time:00:03.79 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Plane
18:10:33 [INFO] root: Fra:10 Mem:314.21M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | TREE-Source.002
18:10:33 [INFO] root: Fra:10 Mem:314.21M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | damp_soil
18:10:33 [INFO] root: Fra:10 Mem:314.22M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Sphere.009
18:10:33 [INFO] root: Fra:10 Mem:314.26M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Sphere.018
18:10:33 [INFO] root: Fra:10 Mem:314.30M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Sphere.017
18:10:33 [INFO] root: Fra:10 Mem:314.45M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.003
18:10:33 [INFO] root: Fra:10 Mem:314.52M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.006
18:10:33 [INFO] root: Fra:10 Mem:314.72M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.022
18:10:33 [INFO] root: Fra:10 Mem:315.17M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.003
18:10:33 [INFO] root: Fra:10 Mem:315.31M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.007
18:10:33 [INFO] root: Fra:10 Mem:315.91M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.010
18:10:33 [INFO] root: Fra:10 Mem:316.16M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.013
18:10:33 [INFO] root: Fra:10 Mem:316.27M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.014
18:10:33 [INFO] root: Fra:10 Mem:316.43M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.016
18:10:33 [INFO] root: Fra:10 Mem:316.51M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.027
18:10:33 [INFO] root: Fra:10 Mem:316.86M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.037
18:10:33 [INFO] root: Fra:10 Mem:317.06M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cylinder.048
18:10:33 [INFO] root: Fra:10 Mem:317.85M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.003
18:10:33 [INFO] root: Fra:10 Mem:317.94M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.011
18:10:33 [INFO] root: Fra:10 Mem:317.94M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.012
18:10:33 [INFO] root: Fra:10 Mem:318.00M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.015
18:10:33 [INFO] root: Fra:10 Mem:317.90M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.019
18:10:33 [INFO] root: Fra:10 Mem:318.00M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cube.021
18:10:33 [INFO] root: Fra:10 Mem:318.08M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.033
18:10:33 [INFO] root: Fra:10 Mem:318.20M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.040
18:10:33 [INFO] root: Fra:10 Mem:318.24M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.041
18:10:33 [INFO] root: Fra:10 Mem:318.28M (Peak 596.25M) | Time:00:03.80 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Fence.042
18:10:33 [INFO] root: Fra:10 Mem:322.39M (Peak 596.25M) | Time:00:03.87 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | TREE-Source.001
18:10:33 [INFO] root: Fra:10 Mem:322.39M (Peak 596.25M) | Time:00:03.87 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | TREE-Source.004
18:10:33 [INFO] root: Fra:10 Mem:322.43M (Peak 596.25M) | Time:00:03.87 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | TREE-Source.011
18:10:33 [INFO] root: Fra:10 Mem:322.75M (Peak 596.25M) | Time:00:03.87 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Sphere.012
18:10:34 [INFO] root: Fra:10 Mem:385.08M (Peak 596.25M) | Time:00:05.13 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | rock_moss_set_01_rock01
18:10:34 [INFO] root: Fra:10 Mem:385.08M (Peak 596.25M) | Time:00:05.13 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | rock_moss_set_01_rock03
18:10:34 [INFO] root: Fra:10 Mem:385.11M (Peak 596.25M) | Time:00:05.13 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | rock_moss_set_01_rock04
18:10:34 [INFO] root: Fra:10 Mem:385.26M (Peak 596.25M) | Time:00:05.13 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | rock_moss_set_01_rock05
18:10:34 [INFO] root: Fra:10 Mem:385.31M (Peak 596.25M) | Time:00:05.13 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ground.003
18:10:34 [INFO] root: Fra:10 Mem:395.54M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 37-Kling_03_square
18:10:34 [INFO] root: Fra:10 Mem:395.54M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Anchor_Goat.002
18:10:34 [INFO] root: Fra:10 Mem:395.57M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mustache_Van_Dyke.002
18:10:34 [INFO] root: Fra:10 Mem:395.57M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Cloak-02
18:10:34 [INFO] root: Fra:10 Mem:395.67M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body_chainmail
18:10:34 [INFO] root: Fra:10 Mem:395.67M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Bracer_L_B
18:10:34 [INFO] root: Fra:10 Mem:395.42M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body.002
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.002
18:10:34 [INFO] root: Fra:10 Mem:395.48M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Boots_A
18:10:34 [INFO] root: Fra:10 Mem:395.48M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Boots_A.001
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Bracer_R_A.001
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bonus_Trousers
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Axe_Right
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Teeth
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Tongue
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bonus_Chainmail_Vest.001
18:10:34 [INFO] root: Fra:10 Mem:395.43M (Peak 596.25M) | Time:00:05.14 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Tongue.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | hair_eyebrow.002
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | crowd_man_body
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | beard_small
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | hair_top_short.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | hair_short_messy_hooded
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.005
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | cloth_skirt1.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | cloth_waistbelt1.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | crowd_man_boots.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | crowd_man_shirt.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | eye_patch.001
18:10:34 [INFO] root: Fra:10 Mem:395.44M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | hair_eyebrow.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Tongue.008
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Teeth.008
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.009
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body.008
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | hair_long.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Sword.002
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | crowd_man_body.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | BM_Arm_Wraps_R_B.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | BM_Belt_A.002
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Poncho-a_RIGGED-01
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body.005
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.006
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Teeth.005
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Tongue.005
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Straight_short.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | BF_Skirt_A.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Boots_B
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Bracer_R_B.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Waist_Wrap_B
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Chainmail_Vest
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Trousers
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Body.006
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.007
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Teeth.006
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Tongue.006
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Poncho_Master.003
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Half_up.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Short_ponytail
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Side_bangs.002
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Undercut_fade
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | VM_Vest_Armor_01_A
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | BM_Arm_Wraps_L_B.003
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | BM_Arm_Wraps_R_A
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | M_Slave_Shoes
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | M_Slave_Robe
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Poncho_Master.001
18:10:34 [INFO] root: Fra:10 Mem:395.45M (Peak 596.25M) | Time:00:05.15 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | CC_Base_Eye.008
